ensembl_gene_id	chromosome_id	start_position	end_position
ENSOCUG00000005745	3151	884179	894850
ENSOCUG00000006435	3151	120196	137943
ENSOCUG00000006441	3151	145905	161786
ENSOCUG00000006458	3151	180196	202778
ENSOCUG00000006470	3151	203190	205990
ENSOCUG00000006479	3151	222513	259527
ENSOCUG00000006494	3151	266008	269105
ENSOCUG00000006680	3151	1016252	1027298
ENSOCUG00000006796	3151	953544	959027
ENSOCUG00000007845	3151	1070739	1091152
ENSOCUG00000007853	3151	1053996	1068621
ENSOCUG00000008000	3151	586312	593657
ENSOCUG00000008485	3151	603843	626292
ENSOCUG00000008689	3151	367717	385959
ENSOCUG00000009792	3151	1092636	1110740
ENSOCUG00000011497	3151	442441	450058
ENSOCUG00000016651	3151	680610	708181
ENSOCUG00000016666	3151	643256	677122
ENSOCUG00000016682	3151	632286	640239
ENSOCUG00000016689	3151	576393	584808
ENSOCUG00000020794	3151	1049786	1051669
ENSOCUG00000020957	3151	1004400	1007362
ENSOCUG00000021666	3151	297252	318259
ENSOCUG00000021776	3151	11380	47075
ENSOCUG00000022951	3151	769739	832773
ENSOCUG00000022977	3151	1027763	1028866
ENSOCUG00000023222	3151	1004522	1015351
ENSOCUG00000023789	3151	417165	441969
ENSOCUG00000024618	3151	1037103	1045601
ENSOCUG00000026680	3151	770309	780876
ENSOCUG00000027388	3151	415379	416572
ENSOCUG00000029322	3151	410210	412891
ENSOCUG00000029574	3151	991446	1001435
ENSOCUG00000029615	3151	140987	142990
ENSOCUG00000029714	3151	398614	403334
ENSOCUG00000021516	3150	793794	797483
ENSOCUG00000023321	3150	560846	563873
ENSOCUG00000024968	3150	669553	670347
ENSOCUG00000000786	3145	240134	264789
ENSOCUG00000002279	3145	1010063	1014157
ENSOCUG00000003478	3145	1206	24389
ENSOCUG00000004245	3145	311578	347421
ENSOCUG00000004252	3145	327218	333526
ENSOCUG00000004574	3145	596821	614494
ENSOCUG00000004586	3145	593162	596232
ENSOCUG00000007849	3145	872414	996165
ENSOCUG00000010840	3145	421693	487613
ENSOCUG00000010850	3145	361725	365832
ENSOCUG00000010852	3145	351351	353536
ENSOCUG00000011408	3145	54415	163276
ENSOCUG00000011817	3145	557581	577372
ENSOCUG00000013650	3145	172085	176154
ENSOCUG00000016035	3145	835413	842021
ENSOCUG00000016047	3145	791183	812098
ENSOCUG00000016060	3145	741274	786655
ENSOCUG00000017303	3145	658514	660286
ENSOCUG00000023000	3145	189186	195551
ENSOCUG00000023731	3145	308088	312593
ENSOCUG00000023891	3145	663091	685120
ENSOCUG00000025248	3145	815752	824506
ENSOCUG00000025589	3145	199832	203199
ENSOCUG00000026236	3145	376310	421929
ENSOCUG00000026564	3145	848120	861595
ENSOCUG00000026657	3145	727138	736995
ENSOCUG00000028077	3145	27130	46379
ENSOCUG00000001134	3158	522320	523258
ENSOCUG00000004550	3158	276248	311405
ENSOCUG00000005408	3158	19390	35794
ENSOCUG00000008076	3158	500568	502001
ENSOCUG00000008600	3158	120305	124288
ENSOCUG00000008606	3158	132333	133388
ENSOCUG00000012767	3158	546866	569646
ENSOCUG00000015618	3158	730282	731193
ENSOCUG00000017090	3158	447954	483282
ENSOCUG00000021017	3158	823919	827428
ENSOCUG00000021176	3158	1089550	1090455
ENSOCUG00000021382	3158	971049	972041
ENSOCUG00000021802	3158	97659	100978
ENSOCUG00000021807	3158	215836	216693
ENSOCUG00000021950	3158	787815	788735
ENSOCUG00000023081	3158	808258	809193
ENSOCUG00000023886	3158	718061	721566
ENSOCUG00000024428	3158	1044905	1045801
ENSOCUG00000024493	3158	158899	159798
ENSOCUG00000024501	3158	343676	344584
ENSOCUG00000024971	3158	1145095	1145964
ENSOCUG00000025169	3158	91914	92480
ENSOCUG00000025418	3158	1018257	1019153
ENSOCUG00000025650	3158	699789	703301
ENSOCUG00000026243	3158	581589	581897
ENSOCUG00000028001	3158	7956	15526
ENSOCUG00000028141	3158	873735	874601
ENSOCUG00000029150	3158	621544	629183
ENSOCUG00000029163	3158	588422	601835
ENSOCUG00000029468	3158	362545	363576
ENSOCUG00000002972	3144	285942	482942
ENSOCUG00000015068	3144	490825	516227
ENSOCUG00000015087	3144	519039	520666
ENSOCUG00000015805	3144	142676	174770
ENSOCUG00000020961	3144	833893	834210
ENSOCUG00000023043	3144	1006158	1049081
ENSOCUG00000025748	3144	74625	129799
ENSOCUG00000008915	3146	330595	454744
ENSOCUG00000013091	3146	154899	185439
ENSOCUG00000017909	3146	516540	793690
ENSOCUG00000004925	3143	229396	235818
ENSOCUG00000005820	3143	27141	34407
ENSOCUG00000008435	3143	610820	612310
ENSOCUG00000012991	3143	492052	513790
ENSOCUG00000016892	3143	327068	427577
ENSOCUG00000017477	3143	728303	971570
ENSOCUG00000022692	3143	710679	722937
ENSOCUG00000022981	3143	448800	491469
ENSOCUG00000024743	3143	203534	223274
ENSOCUG00000026518	3143	3939	209546
ENSOCUG00000027882	3143	981332	1064212
ENSOCUG00000000161	3156	768994	778161
ENSOCUG00000004377	3156	341765	398620
ENSOCUG00000004725	3156	868115	893882
ENSOCUG00000004998	3156	518566	534203
ENSOCUG00000005063	3156	327969	337832
ENSOCUG00000005245	3156	3865	74299
ENSOCUG00000005626	3156	111903	303031
ENSOCUG00000005838	3156	895712	960939
ENSOCUG00000009805	3156	966937	1141172
ENSOCUG00000010033	3156	718973	736776
ENSOCUG00000017730	3156	613894	713939
ENSOCUG00000021362	3156	305104	320164
ENSOCUG00000023300	3156	1147609	1153393
ENSOCUG00000024333	3156	824359	862443
ENSOCUG00000027729	3156	104228	106710
ENSOCUG00000015454	3142	11710	648334
ENSOCUG00000000194	3141	14410	17430
ENSOCUG00000001190	3141	843601	903376
ENSOCUG00000002017	3141	531955	534496
ENSOCUG00000002020	3141	518405	525543
ENSOCUG00000002024	3141	510435	513470
ENSOCUG00000005031	3141	559625	572779
ENSOCUG00000005036	3141	559958	589450
ENSOCUG00000005065	3141	638164	680049
ENSOCUG00000006261	3141	323516	415013
ENSOCUG00000006535	3141	139357	216953
ENSOCUG00000008681	3141	265537	313743
ENSOCUG00000009909	3141	460119	466866
ENSOCUG00000010592	3141	470637	501438
ENSOCUG00000013217	3141	90820	93018
ENSOCUG00000013228	3141	75227	88694
ENSOCUG00000013245	3141	60008	76795
ENSOCUG00000017410	3141	439513	445314
ENSOCUG00000020947	3141	741845	744657
ENSOCUG00000021361	3141	96644	104448
ENSOCUG00000021756	3141	615160	629633
ENSOCUG00000024502	3141	900977	902366
ENSOCUG00000024877	3141	580002	592033
ENSOCUG00000025535	3141	610492	613315
ENSOCUG00000026384	3141	540166	557114
ENSOCUG00000027519	3141	109244	135067
ENSOCUG00000021026	3148	500869	502137
ENSOCUG00000000499	3139	104793	155894
ENSOCUG00000000502	3139	61076	107084
ENSOCUG00000002243	3139	828817	1024094
ENSOCUG00000002646	3139	27176	28478
ENSOCUG00000007690	3139	424607	451503
ENSOCUG00000007696	3139	351359	399556
ENSOCUG00000010863	3139	308820	338696
ENSOCUG00000010868	3139	277381	305766
ENSOCUG00000012180	3139	480630	522030
ENSOCUG00000013321	3139	37579	43791
ENSOCUG00000016667	3139	206673	251132
ENSOCUG00000024586	3139	158230	175813
ENSOCUG00000000152	3134	898312	962816
ENSOCUG00000004892	3134	661701	673463
ENSOCUG00000004896	3134	623896	654606
ENSOCUG00000004901	3134	545990	618722
ENSOCUG00000011491	3134	528987	539819
ENSOCUG00000015136	3134	756077	867124
ENSOCUG00000001008	3131	41606	66205
ENSOCUG00000002802	3131	159720	240687
ENSOCUG00000002819	3131	72428	132096
ENSOCUG00000004162	3131	270518	278532
ENSOCUG00000004326	3131	240445	262043
ENSOCUG00000005302	3131	334730	336651
ENSOCUG00000005307	3131	322120	324207
ENSOCUG00000005311	3131	301914	313577
ENSOCUG00000006383	3131	33236	36519
ENSOCUG00000010088	3131	453447	494138
ENSOCUG00000010092	3131	433792	452297
ENSOCUG00000010099	3131	419739	432882
ENSOCUG00000010699	3131	12641	29633
ENSOCUG00000010921	3131	677137	701097
ENSOCUG00000013204	3131	583833	629466
ENSOCUG00000013224	3131	538600	570210
ENSOCUG00000015977	3131	413717	417071
ENSOCUG00000016008	3131	157957	158493
ENSOCUG00000017170	3131	957260	1000485
ENSOCUG00000025081	3131	349781	374803
ENSOCUG00000026164	3131	407046	413620
ENSOCUG00000026353	3131	377671	386854
ENSOCUG00000027231	3131	387586	396868
ENSOCUG00000027885	3131	342057	346722
ENSOCUG00000028217	3131	286607	300812
ENSOCUG00000003719	3135	466459	629912
ENSOCUG00000003726	3135	457793	463070
ENSOCUG00000003728	3135	413492	453654
ENSOCUG00000003809	3135	165	9287
ENSOCUG00000003996	3135	920652	1018308
ENSOCUG00000005643	3135	108145	177087
ENSOCUG00000010474	3135	345623	400071
ENSOCUG00000010482	3135	296048	326638
ENSOCUG00000016985	3135	798735	896934
ENSOCUG00000017717	3135	46197	89333
ENSOCUG00000025467	3135	526046	528369
ENSOCUG00000026669	3135	401523	419354
ENSOCUG00000028159	3135	179133	179372
ENSOCUG00000000576	3138	657939	666875
ENSOCUG00000008406	3138	888063	915256
ENSOCUG00000008422	3138	835340	869923
ENSOCUG00000010370	3138	741516	743306
ENSOCUG00000014913	3138	770655	814047
ENSOCUG00000017737	3138	1012417	1015353
ENSOCUG00000017745	3138	949646	1010182
ENSOCUG00000017769	3138	941445	941570
ENSOCUG00000022431	3138	468912	484225
ENSOCUG00000024082	3138	529652	545540
ENSOCUG00000025720	3138	145131	151006
ENSOCUG00000027733	3138	920062	925861
ENSOCUG00000029554	3138	579252	587209
ENSOCUG00000029684	3138	693331	712875
ENSOCUG00000005305	3147	413583	445687
ENSOCUG00000005354	3147	88738	135000
ENSOCUG00000006722	3147	574255	577643
ENSOCUG00000007509	3147	717549	721150
ENSOCUG00000009791	3147	57543	66393
ENSOCUG00000010992	3147	681106	682278
ENSOCUG00000011141	3147	349816	374936
ENSOCUG00000012762	3147	3183	8887
ENSOCUG00000013640	3147	455895	461200
ENSOCUG00000024719	3147	588394	589641
ENSOCUG00000026556	3147	674395	674877
ENSOCUG00000001150	3137	414270	434231
ENSOCUG00000001443	3137	904887	917159
ENSOCUG00000002901	3137	308527	309399
ENSOCUG00000004883	3137	700927	704206
ENSOCUG00000005876	3137	663802	676504
ENSOCUG00000005976	3137	141967	150715
ENSOCUG00000007890	3137	805721	856250
ENSOCUG00000007913	3137	766289	796524
ENSOCUG00000007943	3137	728116	732627
ENSOCUG00000014554	3137	755528	759955
ENSOCUG00000014731	3137	14498	18117
ENSOCUG00000016895	3137	79308	83747
ENSOCUG00000021991	3137	731312	731536
ENSOCUG00000022122	3137	859909	866585
ENSOCUG00000022376	3137	98360	98773
ENSOCUG00000023856	3137	230419	238581
ENSOCUG00000024151	3137	464381	465819
ENSOCUG00000024278	3137	368161	369027
ENSOCUG00000025339	3137	612365	619148
ENSOCUG00000025892	3137	131329	137311
ENSOCUG00000026993	3137	571148	575309
ENSOCUG00000027615	3137	510029	510901
ENSOCUG00000028062	3137	329430	336434
ENSOCUG00000029008	3137	768850	769449
ENSOCUG00000029428	3137	185450	189560
ENSOCUG00000024264	3130	161557	260428
ENSOCUG00000001382	3133	688970	689644
ENSOCUG00000001860	3133	608803	629374
ENSOCUG00000006521	3133	660446	661087
ENSOCUG00000007991	3133	837998	838930
ENSOCUG00000010260	3133	654247	678995
ENSOCUG00000021192	3133	869091	870431
ENSOCUG00000021463	3133	861059	861991
ENSOCUG00000022855	3133	904033	905471
ENSOCUG00000023686	3133	994291	1006613
ENSOCUG00000024839	3133	915896	917344
ENSOCUG00000026914	3133	812911	813843
ENSOCUG00000027168	3133	851442	852374
ENSOCUG00000029076	3133	214879	218413
ENSOCUG00000005073	3136	604901	659177
ENSOCUG00000006964	3136	13281	45990
ENSOCUG00000008883	3136	243077	359497
ENSOCUG00000016237	3136	54327	151931
ENSOCUG00000016266	3136	161047	193808
ENSOCUG00000021413	3136	535056	597267
ENSOCUG00000022354	3136	511748	511987
ENSOCUG00000026205	3136	219311	220137
ENSOCUG00000000105	3127	386459	498579
ENSOCUG00000000404	3127	730779	855308
ENSOCUG00000004420	3127	881759	883329
ENSOCUG00000004836	3127	580317	618844
ENSOCUG00000004837	3127	626574	637089
ENSOCUG00000004845	3127	639704	651617
ENSOCUG00000004912	3127	138688	162969
ENSOCUG00000004914	3127	183802	199539
ENSOCUG00000004923	3127	214892	343262
ENSOCUG00000005061	3127	893239	911605
ENSOCUG00000005064	3127	914749	920231
ENSOCUG00000005066	3127	923477	925555
ENSOCUG00000005636	3127	884857	890885
ENSOCUG00000007488	3127	719900	729878
ENSOCUG00000008714	3127	509938	519101
ENSOCUG00000012233	3127	692224	714312
ENSOCUG00000015691	3127	953601	959280
ENSOCUG00000021875	3127	108339	178840
ENSOCUG00000022793	3127	33672	102661
ENSOCUG00000024383	3127	947036	947691
ENSOCUG00000026549	3127	680390	689828
ENSOCUG00000026742	3127	871095	873792
ENSOCUG00000006732	3129	923444	925928
ENSOCUG00000008845	3129	114500	130591
ENSOCUG00000011245	3129	342004	388964
ENSOCUG00000012334	3129	511301	529653
ENSOCUG00000012339	3129	619891	636674
ENSOCUG00000015343	3129	2719	8199
ENSOCUG00000016732	3129	463988	464953
ENSOCUG00000022111	3129	472205	473146
ENSOCUG00000022978	3129	484955	485893
ENSOCUG00000023624	3129	502423	503361
ENSOCUG00000024340	3129	936129	937283
ENSOCUG00000025184	3129	216270	223610
ENSOCUG00000025583	3129	499258	500175
ENSOCUG00000026442	3129	33755	40700
ENSOCUG00000026847	3129	256299	263621
ENSOCUG00000026997	3129	968433	970995
ENSOCUG00000028088	3129	93213	108996
ENSOCUG00000029075	3129	154927	159324
ENSOCUG00000029642	3129	562614	570386
ENSOCUG00000029662	3129	588222	595349
ENSOCUG00000001254	3128	770496	858321
ENSOCUG00000007024	3128	741200	742264
ENSOCUG00000007030	3128	741776	752015
ENSOCUG00000012030	3128	651514	697366
ENSOCUG00000024791	3128	767774	769947
ENSOCUG00000025458	3128	11063	14241
ENSOCUG00000029241	3128	539453	544766
ENSOCUG00000029508	3128	25237	55788
ENSOCUG00000001508	3123	85590	100717
ENSOCUG00000001946	3123	26466	80614
ENSOCUG00000005330	3123	211029	248491
ENSOCUG00000008745	3123	178478	192137
ENSOCUG00000010941	3123	797372	912167
ENSOCUG00000013340	3123	195517	201503
ENSOCUG00000014183	3123	307623	333386
ENSOCUG00000017446	3123	336964	345375
ENSOCUG00000017501	3123	742480	758008
ENSOCUG00000021043	3123	101767	104991
ENSOCUG00000021184	3123	149277	162069
ENSOCUG00000024624	3123	121249	138184
ENSOCUG00000025051	3123	139751	140953
ENSOCUG00000017612	3125	398272	399177
ENSOCUG00000022699	3125	695286	696194
ENSOCUG00000022913	3125	201654	202595
ENSOCUG00000023361	3125	380886	381788
ENSOCUG00000023592	3125	729117	731452
ENSOCUG00000024904	3125	416508	417428
ENSOCUG00000025293	3125	640004	640942
ENSOCUG00000025344	3125	778165	780022
ENSOCUG00000026634	3125	48464	49384
ENSOCUG00000027329	3125	498881	499810
ENSOCUG00000028160	3125	222569	223516
ENSOCUG00000029002	3125	922284	923228
ENSOCUG00000029007	3125	848666	849541
ENSOCUG00000029049	3125	811157	812077
ENSOCUG00000029236	3125	5634	48176
ENSOCUG00000029418	3125	51833	108274
ENSOCUG00000002157	3122	381449	511421
ENSOCUG00000007281	3122	331859	360831
ENSOCUG00000010055	3122	142138	266288
ENSOCUG00000010060	3122	114499	143788
ENSOCUG00000011706	3122	868756	888757
ENSOCUG00000023510	3122	17487	28077
ENSOCUG00000024659	3122	908467	932722
ENSOCUG00000025417	3122	690806	691186
ENSOCUG00000029514	3122	367866	377494
ENSOCUG00000000880	3121	188727	210499
ENSOCUG00000000882	3121	179642	181915
ENSOCUG00000000883	3121	226393	260235
ENSOCUG00000000885	3121	134177	141568
ENSOCUG00000001102	3121	554533	573769
ENSOCUG00000001107	3121	520320	537985
ENSOCUG00000001111	3121	512204	517100
ENSOCUG00000001113	3121	479661	504525
ENSOCUG00000001116	3121	474057	474836
ENSOCUG00000002376	3121	900475	923179
ENSOCUG00000002393	3121	802959	810741
ENSOCUG00000002399	3121	745361	747973
ENSOCUG00000007866	3121	27182	44761
ENSOCUG00000007873	3121	9403	22390
ENSOCUG00000011466	3121	293869	301459
ENSOCUG00000013147	3121	410419	426019
ENSOCUG00000015623	3121	87965	103410
ENSOCUG00000015663	3121	53501	58009
ENSOCUG00000015695	3121	535306	537985
ENSOCUG00000016506	3121	643508	654748
ENSOCUG00000016537	3121	638129	642733
ENSOCUG00000016554	3121	630598	637743
ENSOCUG00000017200	3121	604014	625687
ENSOCUG00000017631	3121	120277	127444
ENSOCUG00000017639	3121	113191	120170
ENSOCUG00000017644	3121	107219	112445
ENSOCUG00000017921	3121	694531	727417
ENSOCUG00000017922	3121	677038	693729
ENSOCUG00000021000	3121	276332	293782
ENSOCUG00000021158	3121	758512	762219
ENSOCUG00000022433	3121	66265	67805
ENSOCUG00000022863	3121	885506	892088
ENSOCUG00000023931	3121	868234	879291
ENSOCUG00000024511	3121	170645	176953
ENSOCUG00000025840	3121	506782	511889
ENSOCUG00000025860	3121	438493	443369
ENSOCUG00000026260	3121	730341	738670
ENSOCUG00000027360	3121	627570	630218
ENSOCUG00000028990	3121	80089	83793
ENSOCUG00000029623	3121	828936	848040
ENSOCUG00000001409	3124	347806	381650
ENSOCUG00000006409	3124	834859	862292
ENSOCUG00000006420	3124	826145	833831
ENSOCUG00000009226	3124	872235	882367
ENSOCUG00000009240	3124	907092	927414
ENSOCUG00000010091	3124	547156	562239
ENSOCUG00000011906	3124	127097	149114
ENSOCUG00000011911	3124	105012	124361
ENSOCUG00000015154	3124	323191	327527
ENSOCUG00000015162	3124	320282	322425
ENSOCUG00000015812	3124	744576	766115
ENSOCUG00000015819	3124	689994	740382
ENSOCUG00000015839	3124	701869	726278
ENSOCUG00000015842	3124	667805	688661
ENSOCUG00000021412	3124	652942	654105
ENSOCUG00000021541	3124	799783	822387
ENSOCUG00000021818	3124	936653	947159
ENSOCUG00000024030	3124	266392	267029
ENSOCUG00000025400	3124	881669	892892
ENSOCUG00000026087	3124	158248	215538
ENSOCUG00000026705	3124	298069	302543
ENSOCUG00000027669	3124	336853	343569
ENSOCUG00000028188	3124	866172	870008
ENSOCUG00000002697	3140	810648	818496
ENSOCUG00000008015	3140	259166	273871
ENSOCUG00000012650	3140	722782	735281
ENSOCUG00000021846	3140	569529	736295
ENSOCUG00000022778	3140	604230	612433
ENSOCUG00000024438	3140	107922	127340
ENSOCUG00000025992	3140	330411	340878
ENSOCUG00000026094	3140	468594	615833
ENSOCUG00000026406	3140	355094	367413
ENSOCUG00000026613	3140	45727	46842
ENSOCUG00000029462	3140	69293	83125
ENSOCUG00000002873	3115	322465	374750
ENSOCUG00000006243	3115	594009	860542
ENSOCUG00000009555	3115	384933	574947
ENSOCUG00000011768	3115	122529	204972
ENSOCUG00000025178	3115	806858	811590
ENSOCUG00000000140	3119	72407	465948
ENSOCUG00000000781	3119	42821	106377
ENSOCUG00000002122	3119	688916	702683
ENSOCUG00000021727	3119	737628	737909
ENSOCUG00000021745	3119	16043	29954
ENSOCUG00000022709	3119	375969	376283
ENSOCUG00000022889	3119	905271	910134
ENSOCUG00000024198	3119	708094	708529
ENSOCUG00000026401	3119	541171	543278
ENSOCUG00000027842	3119	752012	903470
ENSOCUG00000002165	3126	262937	342466
ENSOCUG00000002665	3126	71243	76447
ENSOCUG00000005669	3126	535992	655165
ENSOCUG00000006855	3126	125898	189591
ENSOCUG00000009804	3126	748287	771358
ENSOCUG00000014235	3126	36650	71645
ENSOCUG00000024699	3126	77686	80545
ENSOCUG00000026506	3126	709071	712440
ENSOCUG00000008605	3117	787462	801632
ENSOCUG00000011013	3117	496977	497750
ENSOCUG00000012556	3117	116564	255644
ENSOCUG00000014694	3117	627787	662251
ENSOCUG00000014704	3117	587149	594078
ENSOCUG00000014708	3117	535628	558701
ENSOCUG00000015993	3117	680381	698428
ENSOCUG00000016769	3117	724400	784742
ENSOCUG00000021416	3117	13998	86914
ENSOCUG00000000938	3111	791338	792633
ENSOCUG00000004239	3111	517135	527325
ENSOCUG00000004808	3111	686004	748920
ENSOCUG00000005849	3111	259537	314323
ENSOCUG00000006864	3111	48100	53652
ENSOCUG00000007753	3111	849671	851171
ENSOCUG00000007759	3111	809649	824430
ENSOCUG00000007865	3111	15426	28188
ENSOCUG00000010155	3111	86640	89184
ENSOCUG00000010162	3111	118235	152766
ENSOCUG00000010173	3111	159511	203716
ENSOCUG00000010184	3111	202503	217267
ENSOCUG00000010790	3111	578138	585375
ENSOCUG00000010808	3111	596346	602744
ENSOCUG00000015161	3111	559535	565977
ENSOCUG00000016258	3111	467902	477061
ENSOCUG00000016931	3111	603493	631192
ENSOCUG00000016937	3111	648830	652123
ENSOCUG00000016947	3111	652867	657878
ENSOCUG00000017244	3111	484201	491632
ENSOCUG00000017256	3111	491762	493564
ENSOCUG00000017261	3111	493889	496471
ENSOCUG00000017267	3111	498190	503900
ENSOCUG00000022094	3111	795385	796413
ENSOCUG00000022711	3111	31634	32875
ENSOCUG00000022756	3111	459146	460969
ENSOCUG00000023134	3111	567093	572625
ENSOCUG00000023621	3111	544416	559570
ENSOCUG00000024055	3111	757834	763317
ENSOCUG00000024892	3111	635140	647142
ENSOCUG00000025048	3111	393842	404769
ENSOCUG00000025228	3111	92561	113745
ENSOCUG00000027014	3111	796902	801628
ENSOCUG00000027585	3111	406973	421291
ENSOCUG00000000630	3109	621653	651037
ENSOCUG00000002256	3109	8042	36478
ENSOCUG00000002298	3109	443712	473564
ENSOCUG00000002304	3109	334272	440122
ENSOCUG00000003735	3109	92942	93847
ENSOCUG00000004125	3109	736186	760430
ENSOCUG00000007332	3109	665018	732704
ENSOCUG00000008150	3109	39304	60799
ENSOCUG00000011261	3109	548376	609121
ENSOCUG00000011816	3109	775514	782792
ENSOCUG00000012781	3109	499409	513018
ENSOCUG00000013759	3109	259681	283481
ENSOCUG00000013781	3109	241759	255877
ENSOCUG00000013792	3109	140812	233144
ENSOCUG00000017708	3109	787625	807941
ENSOCUG00000017710	3109	521163	522648
ENSOCUG00000021700	3109	103440	104522
ENSOCUG00000022017	3109	479059	495896
ENSOCUG00000022388	3109	576343	576802
